LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTETEACH_FY,SCH_FTETEACH_SY,SCH_TEACHERS_CURR_TOT,SCH_TEACHERS_PREV_TOT,SCH_FTETEACH_ABSENT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00093,Carlin Springs Elementary,510027000093,No,51.1,50.1,1,11,3,61,47,18.3,1.2,0.25,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00094,Henry Elementary,510027000094,No,52.8,51.8,1,6,6,62,56,21.9,1.4,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00097,Jamestown Elementary,510027000097,No,47.6,47.6,0,4,2.2,52,48,24.3,1.2,0.25,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00098,Jefferson Middle,510027000098,No,86.5,86.5,0,5.6,8,98,90,47.2,4,0.5,2,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00099,Kenmore Middle,510027000099,No,76.5,75.5,1,6,13,86,80,36.5,3,0.5,3,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00100,Long Branch Elementary,510027000100,No,45,45,0,1,4,51,50,8.2,1.2,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00101,McKinley Elementary,510027000101,No,50.5,50.5,0,9.5,6,57,45,22,2,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00102,Nottingham Elementary,510027000102,No,32.6,32.6,0,7,1,40,34,18.6,1.2,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00103,Oakridge Elementary,510027000103,No,57.6,57.6,0,8,8,65,57,27.6,1.8,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00104,Arlington Traditional,510027000104,No,41,40,1,4,4.9,47,44,22,1.6,0.25,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00107,Swanson Middle,510027000107,No,83.7,83.7,0,17,4.6,100,90,30.7,5,0.5,1,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00108,Taylor Elementary,510027000108,No,51,50,1,5,3,58,50,25.6,1.6,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00109,Technical Education & Career Center,510027000109,No,56.56,55.56,1,9.1,8.5,65,57,24.33,2,0.5,4,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00110,Tuckahoe Elementary,510027000110,No,39.8,39.8,0,5,3,46,40,24.2,1.2,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00111,Wakefield High,510027000111,No,154.9,154.9,0,18.1,11,168,150,55.3,10,1,8.5,0,0,1
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00112,Washington-Lee High,510027000112,No,164.4,162.4,2,14.6,7,173,157,46.8,11,1,8.5,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00113,Williamsburg Middle,510027000113,No,92.3,92.3,0,13,10,103,97,49.4,5,0.5,1,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00115,Yorktown High,510027000115,No,128.2,128.2,0,20.5,9.4,143,130,51.5,9.6,1,5.5,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,00752,Gunston Middle,510027000752,No,75.7,74.7,1,15,14,88,75,34.4,4,0.5,3,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,01067,Arlington Science Focus School,510027001067,No,43.5,43.5,0,6,5.5,51,46,23.5,1,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,01900,Hoffman-Boston Elementary,510027001900,No,52.4,52.4,0,3.4,7,61,55,33.5,1,0.25,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,01940,Campbell Elementary,510027001940,No,37.9,37.9,0,3,3.5,45,39,16.2,1,0.25,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02331,Stratford Program,510027002331,No,10.3,10.3,0,3,1,12,8,3.9,0,0,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02404,Claremont Immersion,510027002404,No,52.6,52.6,0,6,5.6,60,54,26.1,1,0.33,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02659,HB Woodlawn Secondary Program,510027002659,No,49.89,49.89,0,1.8,3,60,58,13.19,0,0.5,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02860,New Directions Alternative H.S. Program,510027002860,No,4.2,4.2,0,0.8,0,6,6,3.2,1,0.5,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02875,Arlington Community High,510027002875,No,14.6,14.6,0,0.4,0.17,18,17,10.6,2,0.5,1,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,02944,Langston High Continuation Program,510027002944,No,8.9,8.9,0,1.2,1,12,10,8.9,1,0.5,2,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,03006,Discovery Elementary,510027003006,No,41.4,41.4,0,8.4,2,47,37,16,1.2,0.25,0,0,0,0
VA,VIRGINIA,5100270,ARLINGTON CO PBLC SCHS,99999,REED PRE-SCHOOL,510027099999,No,12.5,12.5,0,2,0,13,11,6.5,0,0,0,0,0,0
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00117,Buffalo Gap High,510030000117,No,42.33,42.33,0,1,1,46,43,10,2,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00118,Cassell Elementary,510030000118,No,46,46,0,0,1,50,47,13,2,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00119,Churchville Elementary,510030000119,No,28,28,0,0,1,29,27,5,1,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00120,Craigsville Elementary,510030000120,No,16,16,0,2,1,19,17,3,1,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00124,Fort Defiance High,510030000124,No,61,60,1,2,1,68,64,11,3,1,0,1,0.34,0.34
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00127,North River Elementary,510030000127,No,27,27,0,1,3,25,23,7,1,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00128,Riverheads Elementary,510030000128,No,46,46,0,0,1,42,39,13,2,1,0,1,0.33,0.33
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00129,Riverheads High,510030000129,No,39,38,1,2,0,43,39,11,2,1,0,1,0.34,0.34
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00130,Stuarts Draft Middle,510030000130,No,41.5,41.5,0,1,0,49,41,9,2,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00131,Stuarts Draft Elementary,510030000131,No,44,44,0,0,4,42,38,14,2,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00132,Stuarts Draft High,510030000132,No,55,55,0,1,1,59,55,17,3,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00137,Wilson Elementary,510030000137,No,48,48,0,1,4,46,40,10,2,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,00138,Wilson Memorial High,510030000138,No,57,57,0,3,3,63,56,18,3,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,01080,Edward G. Clymore Elementary,510030001080,No,53.5,53.5,0,3,5,49,45,13,3,1,0,1,0.33,0.33
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,01830,S. Gordon Stewart Middle,510030001830,No,43,43,0,2,5,52,50,15,2,1,0,1,0.33,0.33
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,01901,Guy K. Stump Elementary,510030001901,No,28,28,0,0,0,25,24,9,1,1,0,1,0.25,0.25
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,02140,Beverley Manor Middle,510030002140,No,56,55,1,1,3,63,58,16,3,1,0,1,0.33,0.33
VA,VIRGINIA,5100300,AUGUSTA CO PBLC SCHS,02435,Wilson Middle,510030002435,No,49.58,48.58,1,1,3,54,46,15,2,1,0,1,0.25,0.25
VA,VIRGINIA,5100330,BATH CO PBLC SCHS,00139,Bath County High,510033000139,No,24.3,24.3,0,0,2,25,23,3,1,1,0,0.75,0,0
VA,VIRGINIA,5100330,BATH CO PBLC SCHS,00140,Millboro Elementary,510033000140,No,15.88,15.88,0,1,0,15,14,4,1,0,0,0.3,0,0
VA,VIRGINIA,5100330,BATH CO PBLC SCHS,00141,Valley Elementary,510033000141,No,20.82,20.82,0,0,0,21,18,5,1,0,0,0.45,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00143,Liberty Middle School,510036000143,No,45.59,45.59,0,6,1,32,31,3,4,0,0,0,1,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00144,Bedford Primary,510036000144,No,22.75,22.75,0,0,1,13,12,3,2,0,0,0,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00145,Big Island Elementary,510036000145,No,13.8,13.8,0,0,1,8,9,1,1,0,0,0,1,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00147,Boonsboro Elementary,510036000147,No,22.21,22.21,0,2,0,15,14,0,1,0,0,0,1,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00149,Huddleston Elementary,510036000149,No,22.2,22.2,0,1,0,13,13,3,1,0,0,0,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00151,Liberty High,510036000151,No,63.73,63.73,0,2,3,47,46,9,6,0,0,0,0,1
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00152,Moneta Elementary,510036000152,No,25.09,25.09,0,1,2,12,12,2,1,0,0,0,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00153,Montvale Elementary,510036000153,No,21.14,21.14,0,1,0,12,13,3,1,0,0,0,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00155,Otter River Elementary,510036000155,No,16.35,16.35,0,0,1,12,11,4,1,0,0,0,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00156,Staunton River High,510036000156,No,64.86,63.86,1,5,0,55,52,15,7,0,0,0,1,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,00157,Stewartsville Elementary,510036000157,No,26.45,26.45,0,0,0,16,16,1,1,0,0,0,0,2
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02029,Staunton River Middle,510036002029,No,52.41,52.41,0,2,2,39,37,9,4,0,0,0,1,2
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02109,New London Academy Elementary,510036002109,No,24.54,24.54,0,0,0,14,13,1,1,0,0,0,1,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02141,Bedford Elementary,510036002141,No,40.38,40.38,0,1,1,23,21,4,1,0,0,0,3,1
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02142,Forest Elementary,510036002142,No,24.05,24.05,0,0,1,17,17,2,1,0,0,0,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02174,Forest Middle,510036002174,No,59.06,59.06,0,1,0,52,53,12,5,0,0,0,1,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02175,Jefferson Forest High,510036002175,No,83.53,83.53,0,6,3,74,71,18,6,0,0,0,1,2
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02525,Thomas Jefferson Elementary,510036002525,No,40.46,40.46,0,0,1,29,28,5,1,0,0,0,0,0
VA,VIRGINIA,5100360,BEDFORD CO PBLC SCHS,02526,Goodview Elementary,510036002526,No,36.92,36.92,0,1,0,22,21,2,2,0,0,0,0,0
VA,VIRGINIA,5100390,BLAND CO PBLC SCHS,03002,Bland County Elementary,510039003002,No,26,26,0,0,0,26,56,8,1,1,0,1,0,0
VA,VIRGINIA,5100390,BLAND CO PBLC SCHS,03009,Bland County High,510039003009,No,31,24,7,5,2,31,62,5,1,1,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00164,Central Academy Middle,510042000164,No,36,36,0,2,1,36,37,20,2,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00165,Botetourt Technical Education Center,510042000165,No,12,12,0,0,3,12,11,4,0,0,0,0,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00166,Breckinridge Elementary,510042000166,No,18,18,0,0,4,18,18,10,0.5,0,0,1,1,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00167,Buchanan Elementary,510042000167,No,24,24,0,2,1,24,24,11,1,0,0,1,1,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00168,Cloverdale Elementary,510042000168,No,17,17,0,0,0,17,19,15,1,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00169,Colonial Elementary,510042000169,No,30,30,0,1,1,30,28,16,1,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00170,Eagle Rock Elementary,510042000170,No,13,13,0,0,0,13,15,5,1,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00171,James River High,510042000171,No,38,38,0,2,1,38,40,24,2,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00172,Lord Botetourt High,510042000172,No,75,75,0,4,3,75,75,45,5,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,00173,Troutville Elementary,510042000173,No,21,21,0,2,1,21,21,12,1,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,01354,Read Mountain Middle,510042001354,No,51,51,0,2,3,51,56,28,2,0,0,1,1,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,02527,Greenfield Elementary,510042002527,No,31,31,0,2,0,31,30,7,1,0,0,1,0,0
VA,VIRGINIA,5100420,BOTETOURT CO PBLC SCHS,02977,STEM - Health Academy,510042002977,No,2,2,0,0,0,2,1,0,0,0,0,0,0,0
VA,VIRGINIA,5100450,BRISTOL CITY PBLC SCHS,00175,Highland View Elementary,510045000175,No,19,19,0,2,0,19,20,6,1,1,0,0,0,0
VA,VIRGINIA,5100450,BRISTOL CITY PBLC SCHS,00176,Joseph Van Pelt Elementary,510045000176,No,23.75,23.75,0,2,0,36,36,0,1,1,0,1,0,0
VA,VIRGINIA,5100450,BRISTOL CITY PBLC SCHS,00177,Stonewall Jackson Elementary,510045000177,No,18.8,18.8,0,0,0,20,20,1,1,1,0,1,0,0
VA,VIRGINIA,5100450,BRISTOL CITY PBLC SCHS,00179,Virginia High,510045000179,No,54,54,0,2,1,52,56,12,2,1,0,1,0,0
VA,VIRGINIA,5100450,BRISTOL CITY PBLC SCHS,00180,Virginia Middle,510045000180,No,42,42,0,1,0,42,42,5,1,1,0,1,0,0
VA,VIRGINIA,5100450,BRISTOL CITY PBLC SCHS,00181,Washington-Lee Elementary,510045000181,No,15.25,15.25,0,1,1,19,15,2,1,1,0,1,0,0
VA,VIRGINIA,5100480,BRUNSWICK CO PBLC SCHS,00182,James S. Russell Middle,510048000182,No,32,32,0,2,2,32,30,13,1,1,0,0.5,0,0
VA,VIRGINIA,5100480,BRUNSWICK CO PBLC SCHS,00183,Brunswick High,510048000183,No,44,44,0,2,2,44,35,22,2,1,0,0.5,0,0
VA,VIRGINIA,5100480,BRUNSWICK CO PBLC SCHS,00184,Meherrin Powellton Elementary,510048000184,No,20.5,20.5,0,0,0,21,21,14,0.33,0,0,0.5,0,0
VA,VIRGINIA,5100480,BRUNSWICK CO PBLC SCHS,00185,Red Oak-Sturgeon Elementary,510048000185,No,19.5,19.5,0,1,2,20,20,14,0.33,0,0,0.5,0,0
VA,VIRGINIA,5100480,BRUNSWICK CO PBLC SCHS,00188,Totaro Elementary,510048000188,No,18,18,0,1,1,24,20,14,0.33,0,0,0.33,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,00191,Buchanan County Technology Career & Higher Learning Center,510051000191,No,19.5,18.5,1,0,0,23,19,10,0,1,0,0,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,00193,Council High,510051000193,No,9.5,9.5,0,1,0,13,10,6,0.5,0.5,0,0.5,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,00198,Grundy High,510051000198,No,27.5,27.5,0,2,0,30,25,21,1,1,0,1,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,00200,Hurley High,510051000200,No,17,16,1,2,0,21,14,6,0.5,0.5,0,0.5,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,00201,J.M. Bevins Elementary,510051000201,No,9.5,9.5,0,0,0,10,10,9,0,0,0,1,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,01897,Council Elementary/Middle School,510051001897,No,17,17,0,0,0,17,14,10,0.5,0.5,0,0.5,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,01945,Riverview Elementary/Middle,510051001945,No,52.25,52.25,0,2,0,54,46,27,2,1,0,1,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,01946,Twin Valley Elementary/Middle,510051001946,No,26.75,26.75,0,0,0,28,25,17,0.5,0.5,0,1,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,01947,Twin Valley High,510051001947,No,17.25,16.25,1,0,0,20,16,8,0.5,0.5,0,1,0,0
VA,VIRGINIA,5100510,BUCHANAN CO PBLC SCHS,02052,Hurley Elementary/Middle,510051002052,No,25.75,25.75,0,2,1,31,27,19,0.5,0.5,0,0.5,0,0
VA,VIRGINIA,5100540,BUCKINGHAM CO PBLC SCHS,00209,Buckingham County Middle,510054000209,No,35,35,0,1,0,35,34,12,1,0.2,0,0.5,0.2,0
VA,VIRGINIA,5100540,BUCKINGHAM CO PBLC SCHS,00210,Buckingham County High,510054000210,No,46,45,1,0,1,46,37,18,2,0.2,0,0.5,0.2,0
VA,VIRGINIA,5100540,BUCKINGHAM CO PBLC SCHS,02867,Buckingham Co Prekindergarten Center,510054002867,No,8,8,0,0,0,8,8,4,0,0.2,0,0.33,0.2,0
VA,VIRGINIA,5100540,BUCKINGHAM CO PBLC SCHS,02869,Buckingham Co Primary,510054002869,No,35,34,1,1,1,35,35,20,1,0.2,0,0.33,0.2,0
VA,VIRGINIA,5100540,BUCKINGHAM CO PBLC SCHS,02870,Buckingham Co Elementary,510054002870,No,30,30,0,2,1,30,26,17,1,0.2,0,0.33,0.2,0
VA,VIRGINIA,5100560,BUENA VISTA CITY PBLC SCHS,00215,Enderly Heights Elementary,510056000215,No,13.05,13.05,0,1,1,13,12,1,0.5,0.25,0,0.25,0.03,0
VA,VIRGINIA,5100560,BUENA VISTA CITY PBLC SCHS,00216,F.W. Kling Jr. Elementary,510056000216,No,16,16,0,1,1,16,12,4,0.5,0.25,0,0.25,0.03,0
VA,VIRGINIA,5100560,BUENA VISTA CITY PBLC SCHS,00217,Parry McCluer High,510056000217,No,27,27,0,1,4,27,26,6,2,0.25,0,0.25,0.03,0
VA,VIRGINIA,5100560,BUENA VISTA CITY PBLC SCHS,00218,Parry McCluer Middle,510056000218,No,13.5,13.5,0,1,0,13,12,5,1,0.25,0,0.25,0.03,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00219,Altavista Elementary,510060000219,No,32.5,31.5,1,4,0,33,28,12,1,0.28,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00220,Altavista High,510060000220,No,48,47,1,2,0,48,40,16,2,1,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00223,Brookville High,510060000223,No,45.5,45.5,0,0,0,52,52,17,4,1,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00224,Brookville Middle,510060000224,No,45.5,45.5,0,1,2,40,36,11,2,1,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00225,Campbell County Technical Center,510060000225,No,10,10,0,1,0,10,7,5,1,1,0,0.5,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00226,Concord Elementary,510060000226,No,25,25,0,3,0,27,23,4,2,0.28,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00230,Leesville Road Elementary,510060000230,No,43,41,2,3,6,43,40,14,1,0.28,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00231,Rustburg High,510060000231,No,53,52,1,1,0,59,56,22,4,1,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00232,Tomahawk Elementary,510060000232,No,44,44,0,3,0,46,43,21,1,0.28,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00233,William Campbell High,510060000233,No,37.8,36.8,1,2,0,34,30,15,2,1,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,00234,Yellow Branch Elementary,510060000234,No,42,41,1,4,1,44,41,19,1,0.28,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,02332,Cornerstone Learning Center,510060002332,No,10,10,0,0,1,10,10,4,0,1,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,02528,Rustburg Elementary,510060002528,No,34.5,33,1.5,3,0,43,36,14,1,0.28,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,02771,Rustburg Middle,510060002771,No,44.9,43.9,1,3,1,40,33,11,2,1,0,1,0.27,0
VA,VIRGINIA,5100600,CAMPBELL CO PBLC SCHS,02834,Brookneal Elementary,510060002834,No,25.5,25,0.5,7,3,26,19,8,1,0.28,0,1,0.27,0
VA,VIRGINIA,5100660,CAROLINE CO PBLC SCHS,00051,Caroline Middle,510066000051,No,62,59,3,9,9,62,43,15,3,1,0,1,0.25,0.5
VA,VIRGINIA,5100660,CAROLINE CO PBLC SCHS,00237,Bowling Green Elementary,510066000237,No,45,45,0,4,5,50,35,10,3,1,0,1,0.2,0.2
VA,VIRGINIA,5100660,CAROLINE CO PBLC SCHS,00238,Caroline High,510066000238,No,81.33,79.33,2,11,6,80,67,19,4,1,0,1,0.5,0.5
VA,VIRGINIA,5100660,CAROLINE CO PBLC SCHS,00241,Madison Elementary,510066000241,No,34,33,1,2,0,35,33,4,1,1,0,1,0,0
VA,VIRGINIA,5100660,CAROLINE CO PBLC SCHS,02784,Lewis & Clark Elementary,510066002784,No,55,55,0,1,2,55,55,1,2,1,0,1,1,1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00242,Carroll County High,510069000242,No,86,83,3,2,3,87,85,35,4,1,0,1,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00244,Fancy Gap Elementary,510069000244,No,13.56,13.06,0.5,0,0,14,14,2,0.5,0,0.46,0.5,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00245,Gladesboro Elementary,510069000245,No,11.87,11.87,0,0,0,12,12,5,0.5,0.5,0,0.5,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00246,Gladeville Elementary,510069000246,No,23.53,23.53,0,0,1,24,24,5,0.5,0.5,0,1,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00247,Hillsville Elementary,510069000247,No,46.8,44.8,2,2,0,47,45,19,1,1,0,1,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00250,Laurel Elementary,510069000250,No,20.01,19.51,0.5,2,0,21,20,6,0.5,0,0.46,1,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00253,Oakland Elementary,510069000253,No,20.73,20.73,0,1,1,21,21,2,0.5,0,0.46,1,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00254,St. Paul,510069000254,No,29,29,0,2,1,31,30,12,1,1,0,1,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,00257,Carroll County Middle,510069000257,No,68.5,68.5,0,1,5,7,68,24,2.5,1,0,1,0.25,0.1
VA,VIRGINIA,5100690,CARROLL CO PBLC SCHS,02985,Blue Ridge Crossroads Governor's Academy for Technical Educa,510069002985,No,10,10,0,0,0,10,10,0,4,0,0,1,0.25,0.1
VA,VIRGINIA,5100720,CHARLES CITY CO PBLC SCHS,00258,Charles City County High,510072000258,No,29,29,0,0,0,29,26,0,1,1,0,1,0,1
VA,VIRGINIA,5100720,CHARLES CITY CO PBLC SCHS,00260,Charles City County Elementary,510072000260,No,30,28,2,0,0,30,16,1,1,1,0,1,0,1
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00262,Bacon District Elementary,510075000262,No,18,17,1,0,0,18,15,10,0.5,0.33,0,1,0,0.2
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00264,Central Middle,510075000264,No,31,30,1,2,2,31,29,1,1,1,0,1,0,0.2
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00267,Phenix Elementary,510075000267,No,19,19,0,0,0,19,17,14,0.05,0.33,0,1,0,0.2
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,00270,Randolph-Henry High,510075000270,No,42,42,0,1,5,42,40,1,2,1,0,1,0,0.2
VA,VIRGINIA,5100750,CHARLOTTE CO PBLC SCHS,02005,Eureka Elementary,510075002005,No,30.5,29.5,1,1,1,30,27,4,0,0.33,0,1,0,0.2
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00266,Johnson Elementary,510078000266,No,34,32,2,3,0,34,29,13,1,0,0,1,0.5,0.5
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00271,Buford Middle,510078000271,No,53.8,49,4.8,2,0,51,42,12,2,0,1,1,0.5,0.33
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00272,Burnley-Moran Elementary,510078000272,No,34,33,1,1,0,34,28,5,1,0,0,1,0.5,0.5
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00273,Charlottesville High,510078000273,No,100.6,94.6,6,2,8,102,88,30,6,0,2,2,0.33,0.33
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00275,Greenbrier Elementary,510078000275,No,36.5,34,2.5,2,0,37,33,10,1,0,0,1,0.33,0.5
VA,VIRGINIA,5100780,CHARLOTTESVILLE CTY PBLC SCHS,00276,Jackson-Via Elementary,510078000276,No,35,33,2,1,2,35,29,10,1,0,0,1,0.33,0.34
