LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_DISCWODIS_REF_HI_M,SCH_DISCWODIS_REF_HI_F,SCH_DISCWODIS_REF_AM_M,SCH_DISCWODIS_REF_AM_F,SCH_DISCWODIS_REF_AS_M,SCH_DISCWODIS_REF_AS_F,SCH_DISCWODIS_REF_HP_M,SCH_DISCWODIS_REF_HP_F,SCH_DISCWODIS_REF_BL_M,SCH_DISCWODIS_REF_BL_F,SCH_DISCWODIS_REF_WH_M,SCH_DISCWODIS_REF_WH_F,SCH_DISCWODIS_REF_TR_M,SCH_DISCWODIS_REF_TR_F,TOT_DISCWODIS_REF_M,TOT_DISCWODIS_REF_F,SCH_DISCWODIS_REF_LEP_M,SCH_DISCWODIS_REF_LEP_F,SCH_DISCWDIS_REF_IDEA_HI_M,SCH_DISCWDIS_REF_IDEA_HI_F,SCH_DISCWDIS_REF_IDEA_AM_M,SCH_DISCWDIS_REF_IDEA_AM_F,SCH_DISCWDIS_REF_IDEA_AS_M,SCH_DISCWDIS_REF_IDEA_AS_F,SCH_DISCWDIS_REF_IDEA_HP_M,SCH_DISCWDIS_REF_IDEA_HP_F,SCH_DISCWDIS_REF_IDEA_BL_M,SCH_DISCWDIS_REF_IDEA_BL_F,SCH_DISCWDIS_REF_IDEA_WH_M,SCH_DISCWDIS_REF_IDEA_WH_F,SCH_DISCWDIS_REF_IDEA_TR_M,SCH_DISCWDIS_REF_IDEA_TR_F,TOT_DISCWDIS_REF_IDEA_M,TOT_DISCWDIS_REF_IDEA_F,SCH_DISCWDIS_REF_LEP_M,SCH_DISCWDIS_REF_LEP_F,SCH_DISCWDIS_REF_504_M,SCH_DISCWDIS_REF_504_F,SCH_DISCWODIS_ARR_HI_M,SCH_DISCWODIS_ARR_HI_F,SCH_DISCWODIS_ARR_AM_M,SCH_DISCWODIS_ARR_AM_F,SCH_DISCWODIS_ARR_AS_M,SCH_DISCWODIS_ARR_AS_F,SCH_DISCWODIS_ARR_HP_M,SCH_DISCWODIS_ARR_HP_F,SCH_DISCWODIS_ARR_BL_M,SCH_DISCWODIS_ARR_BL_F,SCH_DISCWODIS_ARR_WH_M,SCH_DISCWODIS_ARR_WH_F,SCH_DISCWODIS_ARR_TR_M,SCH_DISCWODIS_ARR_TR_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,SCH_DISCWODIS_ARR_LEP_M,SCH_DISCWODIS_ARR_LEP_F,SCH_DISCWDIS_ARR_IDEA_HI_M,SCH_DISCWDIS_ARR_IDEA_HI_F,SCH_DISCWDIS_ARR_IDEA_AM_M,SCH_DISCWDIS_ARR_IDEA_AM_F,SCH_DISCWDIS_ARR_IDEA_AS_M,SCH_DISCWDIS_ARR_IDEA_AS_F,SCH_DISCWDIS_ARR_IDEA_HP_M,SCH_DISCWDIS_ARR_IDEA_HP_F,SCH_DISCWDIS_ARR_IDEA_BL_M,SCH_DISCWDIS_ARR_IDEA_BL_F,SCH_DISCWDIS_ARR_IDEA_WH_M,SCH_DISCWDIS_ARR_IDEA_WH_F,SCH_DISCWDIS_ARR_IDEA_TR_M,SCH_DISCWDIS_ARR_IDEA_TR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,SCH_DISCWDIS_ARR_LEP_M,SCH_DISCWDIS_ARR_LEP_F,SCH_DISCWDIS_ARR_504_M,SCH_DISCWDIS_ARR_504_F
VA,VIRGINIA,5101830,HANOVER CO PBLC SCHS,02691,The Georgetown School,510183002691,No,1,1,0,0,0,0,0,0,2,0,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101830,HANOVER CO PBLC SCHS,02772,Laurel Meadow Elementary,510183002772,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,00602,Stone Spring Elementary,510186000602,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,00782,Harrisonburg High,510186000782,No,12,9,0,0,1,0,0,0,3,4,4,4,1,1,21,18,6,4,6,0,0,0,0,0,0,0,1,0,2,2,2,1,11,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,00783,Keister Elementary,510186000783,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,00785,Spotswood Elementary,510186000785,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,00787,Waterman Elementary,510186000787,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,02150,Thomas Harrison Middle,510186002150,No,2,1,0,0,0,0,0,0,2,0,1,0,0,0,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,02761,Smithland Elementary,510186002761,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,02766,Skyline Middle,510186002766,No,4,1,0,0,0,0,0,0,1,0,3,0,1,0,9,1,7,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101860,HARRISONBURG CITY PBLC SCHS,03043,Bluestone Elementary,510186003043,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00123,Short Pump Middle,510189000123,No,0,0,0,0,1,0,0,0,0,0,4,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00133,Shady Grove Elementary,510189000133,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00788,George F. Baker Elementary,510189000788,No,0,0,0,0,0,0,0,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00789,Charles M. Johnson Elementary,510189000789,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00790,Brookland Middle,510189000790,No,2,1,0,0,5,0,0,0,4,2,2,0,0,0,13,3,4,0,1,0,0,0,0,0,0,0,7,1,0,1,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00792,Chamberlayne Elementary,510189000792,No,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,2,0,3,8,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00793,Crestview Elementary,510189000793,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00794,Cashell Donahoe Elementary,510189000794,No,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00795,Douglas S. Freeman High,510189000795,No,7,3,0,0,1,0,0,0,8,1,8,9,0,0,24,13,2,0,4,0,0,0,0,0,0,0,3,0,3,4,0,1,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00796,Dumbarton Elementary,510189000796,No,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00797,Elizabeth Holladay Elementary,510189000797,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00798,Fair Oaks Elementary,510189000798,No,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00799,Fairfield Middle,510189000799,No,0,0,0,0,0,0,0,0,11,17,1,0,0,2,12,19,0,0,0,0,0,0,0,0,0,0,17,7,0,0,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00800,George H. Moody Middle,510189000800,No,0,0,0,0,2,0,0,0,3,2,15,2,3,0,23,4,0,0,0,0,0,0,0,0,0,0,4,1,3,2,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00801,Glen Allen Elementary,510189000801,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00802,Glen Lea Elementary,510189000802,No,0,0,0,0,0,0,0,0,4,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00803,Quioccasin Middle School,510189000803,No,1,1,0,0,0,0,0,0,5,0,0,2,1,0,7,3,0,1,0,0,0,0,0,0,0,0,5,0,2,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00804,Henrico High,510189000804,No,0,2,0,0,5,0,0,0,64,37,1,1,1,3,71,43,1,0,0,0,0,0,0,0,0,0,44,11,0,0,0,0,44,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00805,Academy at Virginia Randolph,510189000805,No,0,0,0,0,0,0,0,0,5,5,0,0,2,0,7,5,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,7,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00806,Hermitage High,510189000806,No,2,0,0,0,1,0,0,0,25,10,5,5,2,0,35,15,2,0,2,0,0,0,0,0,0,0,9,1,4,1,1,0,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00808,Highland Springs Elementary,510189000808,No,0,0,0,0,0,0,0,0,9,3,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00809,Highland Springs High,510189000809,No,0,0,0,0,0,0,0,0,71,34,6,1,1,0,78,35,0,0,0,0,0,0,0,0,0,0,41,16,3,1,1,0,45,17,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00811,John Randolph Tucker High,510189000811,No,4,4,0,0,2,0,0,0,14,10,3,7,0,2,23,23,2,0,5,0,0,0,0,0,0,0,8,3,2,0,3,0,18,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00812,Jackson Davis Elementary,510189000812,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00813,Jacob L. Adams Elementary,510189000813,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00814,Laburnum Elementary,510189000814,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00815,Lakeside Elementary,510189000815,No,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00816,Longdale Elementary,510189000816,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00817,Maybeury Elementary,510189000817,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00818,Montrose Elementary,510189000818,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00819,Pemberton Elementary,510189000819,No,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00820,Pinchbeck Elementary,510189000820,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00821,R.C. Longan Elementary,510189000821,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00822,Harold Macon Ratcliffe Elementary,510189000822,No,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00823,Ridge Elementary,510189000823,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00824,Ruby F. Carver Elementary,510189000824,No,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00825,Sandston Elementary,510189000825,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00826,Seven Pines Elementary,510189000826,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00827,Short Pump Elementary,510189000827,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00828,Skipwith Elementary,510189000828,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00829,Three Chopt Elementary,510189000829,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00830,Maude Trevvett Elementary,510189000830,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00831,Tuckahoe Elementary,510189000831,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00832,Tuckahoe Middle,510189000832,No,1,0,0,1,0,0,0,0,4,0,1,3,0,0,6,4,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00834,Varina Elementary,510189000834,No,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00835,Varina High,510189000835,No,0,0,0,0,0,0,0,0,38,27,13,4,3,0,54,31,0,0,1,0,0,0,0,0,0,0,15,5,9,0,0,0,25,5,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,00869,Arthur Ashe Jr. Elementary,510189000869,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,VIRGINIA,5101890,HENRICO CO PBLC SCHS,01128,Henry D. Ward Elementary,510189001128,No,0,0,0,0,0,0,0,0,5,2,1,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
